sale_id,date,customer_id,customer_name,customer_city,store_id,store_name,store_city,product_id,product_name,product_category,quantity,base_price,discount_pct,final_price,total_amount,payment_method,promotion_code,is_vip_customer,weekday,month,year,hour,is_returned,return_date,return_reason
fe071757-3248-41a4-8b58-59bb489e732f,2023-03-29 09:56:00,67360359,Farid Quliyev,Sumqayıt,e7eb2cd7,Sumqayıt  Mağaza 2,Sumqayıt,e23713c4,Elektronika məhsulu 4,Elektronika,3,1812.43,0.0,1812.43,5437.29,Kredit Kartı,,False,Wednesday,March,2023,9,False,,nan
d8924856-0e97-419a-8709-1ba725b2cf9c,2023-03-29 09:57:00,94bf9cd1,Samir İsmayılova,Mingəçevir,e44533aa,Mingəçevir  Mağaza 2,Mingəçevir,2adef092,Kitablar məhsulu 146,Kitablar,2,192.95,0.0,192.95,385.9,Kredit Kartı,,False,Wednesday,March,2023,9,False,,nan
da490ea3-9c62-4945-b64f-ef3505eb191a,2023-03-29 11:28:00,5d1ccf67,Natavan Əliyev,Bakı,68c5b08f,Bakı (Mərkəz) Mağaza 1,Bakı,32c1ce53,İdman məhsulu 96,İdman,2,163.2,0.0,163.2,326.4,Kredit Kartı,,False,Wednesday,March,2023,11,False,,nan
3d7a6cec-57ad-4cc2-8951-5e9c7a4959c6,2023-03-29 11:38:00,83ba11be,İlham Hacıyev,Şəki,14a17587,Şəki  Mağaza 1,Şəki,4f2fbdc0,Geyim məhsulu 37,Geyim,1,68.19,0.05,64.78,64.78,Kredit Kartı,,True,Wednesday,March,2023,11,False,,nan
e38bd7eb-e74e-417a-bbb7-33709837cc23,2023-03-29 12:05:00,cca5e6e6,Aysel Hüseynov,Quba,80aa0179,Quba  Mağaza 2,Quba,13f81a6c,Qida məhsulu 132,Qida,2,250.95,0.0,250.95,501.9,Elektron pul kisəsi,,False,Wednesday,March,2023,12,False,,nan
ca86d9b9-1eda-4f54-aebe-367417d8e680,2023-03-29 12:30:00,fe724202,Natavan Səfərli,Naxçıvan,07342e4d,Şəki  Mağaza 3,Şəki,007522a1,Geyim məhsulu 24,Geyim,2,173.96,0.0,173.96,347.92,Nağd,,False,Wednesday,March,2023,12,False,,nan
d4509b70-6ca8-4748-8390-3670658b882b,2023-03-29 12:43:00,5a006115,Nigar Əliyev,Quba,5914b874,Quba  Mağaza 3,Quba,0e8301f9,Ev Əşyaları məhsulu 56,Ev Əşyaları,2,91.58,0.0,91.58,183.16,Elektron pul kisəsi,,False,Wednesday,March,2023,12,False,,nan
4e1545be-fc98-4149-9aea-d89ec93556ee,2023-03-29 12:57:00,edf51047,Leyla Quliyev,Naxçıvan,f1c2ff70,Naxçıvan  Mağaza 2,Naxçıvan,e3a65a14,Qida məhsulu 121,Qida,3,280.74,0.0,280.74,842.22,Kredit Kartı,,False,Wednesday,March,2023,12,True,2023-03-31 12:57:00,Yanlış məhsul göndərildi
8120ab19-0d63-4e8a-a51e-c8bd41dd808b,2023-03-29 13:16:00,e26c0582,Farid Hacıyev,Sumqayıt,b38017ab,Sumqayıt  Mağaza 1,Sumqayıt,d48f78b6,Elektronika məhsulu 20,Elektronika,1,2505.27,0.0,2505.27,2505.27,Nağd,,False,Wednesday,March,2023,13,False,,nan
8429ef67-6bad-4355-b0a6-d611cb58ead4,2023-03-29 13:27:00,977088ca,Anar Abbasov,Bakı,68c5b08f,Bakı (Mərkəz) Mağaza 1,Bakı,cc34a9f1,Oyuncaqlar məhsulu 114,Oyuncaqlar,3,21.78,0.0,21.78,65.34,Debit Kartı,,False,Wednesday,March,2023,13,False,,nan
ce1eb0c8-f6b7-4a34-b351-b83f24f7ddd2,2023-03-29 13:49:00,aff7a0d9,Əli Abbasov,Lənkəran,84ba0a5f,Lənkəran  Mağaza 3,Lənkəran,b64a28cf,İdman məhsulu 97,İdman,2,129.46,0.0,129.46,258.92,Kredit Kartı,,False,Wednesday,March,2023,13,False,,nan
0c5f0769-6b5a-4a6b-99cc-f17bc652e957,2023-03-29 14:07:00,d8fa78dc,Leyla Səfərli,Lənkəran,e3bc1f5d,Lənkəran  Mağaza 2,Lənkəran,65e15bdd,Avto Aksessuarlar məhsulu 162,Avto Aksessuarlar,1,57.91,0.15,49.22,49.22,Hissəli ödəniş,YAZ2023,False,Wednesday,March,2023,14,False,,nan
39e53796-2771-49e1-ab05-7eec60a6109a,2023-03-29 14:38:00,485258ad,Elmira Abbasov,Gəncə,eb075b95,Gəncə  Mağaza 1,Gəncə,e08a96a7,Oyuncaqlar məhsulu 113,Oyuncaqlar,3,153.34,0.0,153.34,460.02,Elektron pul kisəsi,,False,Wednesday,March,2023,14,False,,nan
bac0a113-2d9b-47d8-a808-38132c0fbf48,2023-03-29 14:57:00,1344b748,Rəşad Hacıyev,Sumqayıt,b38017ab,Sumqayıt  Mağaza 1,Sumqayıt,9ca6be97,Mətbəx məhsulu 45,Mətbəx,3,187.38,0.0,187.38,562.14,Debit Kartı,,False,Wednesday,March,2023,14,False,,nan
ee077e57-716f-4c76-9f99-87e3cd7a2074,2023-03-29 15:13:00,25da9cec,Aysel Hacıyev,Mingəçevir,e44533aa,Mingəçevir  Mağaza 2,Mingəçevir,a079e7fb,Qida məhsulu 128,Qida,2,154.24,0.15,131.1,262.21,Hissəli ödəniş,YAZ2023,False,Wednesday,March,2023,15,False,,nan
5d47f8b6-f56a-413e-9374-b44e11c88fdb,2023-03-29 16:12:00,73a99a37,Samir Əhmədli,Quba,80aa0179,Quba  Mağaza 2,Quba,b4b60a55,İdman məhsulu 82,İdman,1,72.54,0.15,61.66,61.66,Debit Kartı,YAZ2023,False,Wednesday,March,2023,16,False,,nan
2c242f85-a7e3-4abb-9121-d61310c28926,2023-03-29 16:28:00,8151767e,Orxan Rəhimov,Quba,a0c365d2,Quba  Mağaza 1,Quba,38c96524,Ev Əşyaları məhsulu 65,Ev Əşyaları,1,10.75,0.0,10.75,10.75,Hissəli ödəniş,,False,Wednesday,March,2023,16,False,,nan
d0158318-dd98-4f04-bd67-b0c0eb48ed29,2023-03-29 17:03:00,936771fe,Sevinc İsmayılova,Mingəçevir,07342e4d,Şəki  Mağaza 3,Şəki,e2c04dff,İdman məhsulu 98,İdman,3,141.48,0.0,141.48,424.44,Hissəli ödəniş,,False,Wednesday,March,2023,17,False,,nan
07633285-c084-4e0c-ae29-d7dfad43cd1d,2023-03-29 17:41:00,40c9f3ea,Samir Səfərli,Şəki,14a17587,Şəki  Mağaza 1,Şəki,a949acef,Elektronika məhsulu 6,Elektronika,1,774.72,0.0,774.72,774.72,Hissəli ödəniş,,False,Wednesday,March,2023,17,False,,nan
db2368eb-b141-4bbe-a11f-a6463fca48eb,2023-03-29 17:57:00,63721b29,Farid Qasımov,Mingəçevir,e44533aa,Mingəçevir  Mağaza 2,Mingəçevir,2f2590b3,Kitablar məhsulu 149,Kitablar,2,170.47,0.15,144.9,289.8,Nağd,YAZ2023,False,Wednesday,March,2023,17,False,,nan
2c7e5cab-e820-4b2e-b79f-c2c8e0e62717,2023-03-29 18:51:00,102c3431,Leyla Hüseynov,Sumqayıt,b38017ab,Sumqayıt  Mağaza 1,Sumqayıt,9abb55a1,Geyim məhsulu 23,Geyim,2,159.15,0.15,135.28,270.56,Elektron pul kisəsi,YAZ2023,False,Wednesday,March,2023,18,False,,nan
456f0b4d-16b1-49f2-9dda-4b0ae664b6d6,2023-03-29 19:07:00,a919d3f3,Əli Abbasov,Quba,5914b874,Quba  Mağaza 3,Quba,06c50aa5,Avto Aksessuarlar məhsulu 155,Avto Aksessuarlar,1,66.97,0.0,66.97,66.97,Elektron pul kisəsi,,False,Wednesday,March,2023,19,False,,nan
937825b6-54aa-40b2-a94e-adfeb06bcb46,2023-03-29 19:52:00,8c0cd2e7,Nigar Quliyev,Şəki,07342e4d,Şəki  Mağaza 3,Şəki,caa07ef9,Elektronika məhsulu 17,Elektronika,2,2216.22,0.15,1883.79,3767.57,Elektron pul kisəsi,YAZ2023,False,Wednesday,March,2023,19,False,,nan
2d00df2a-e778-4893-b8e0-b4a1fcba56ae,2023-03-29 20:54:00,d1c6f928,İlham İsmayılova,Gəncə,4aaa1b95,Gəncə  Mağaza 2,Gəncə,e0d73c8c,Mətbəx məhsulu 52,Mətbəx,1,269.27,0.0,269.27,269.27,Kredit Kartı,,False,Wednesday,March,2023,20,False,,nan
264e2691-968e-4914-8fba-7a55f27723d1,2023-03-30 09:36:00,b2241bcc,Nigar İsmayılova,Bakı,5914b874,Quba  Mağaza 3,Quba,e002683c,Qida məhsulu 118,Qida,2,175.78,0.0,175.78,351.56,Hissəli ödəniş,,False,Thursday,March,2023,9,False,,nan
ec9f97fd-d4fe-46a8-b7c5-38e5ace39f31,2023-03-30 10:13:00,0d1b0224,Natavan Hüseynov,Şəki,14a17587,Şəki  Mağaza 1,Şəki,06b81419,Kosmetika məhsulu 75,Kosmetika,1,149.3,0.0,149.3,149.3,Kredit Kartı,,False,Thursday,March,2023,10,False,,nan
5c0abe77-dbe5-47e9-b7a1-63ac999c14a4,2023-03-30 11:11:00,fbc2a558,Farid Abbasov,Quba,80aa0179,Quba  Mağaza 2,Quba,0df67d55,Qida məhsulu 129,Qida,1,280.31,0.0,280.31,280.31,Elektron pul kisəsi,,False,Thursday,March,2023,11,False,,nan
3e716c32-8acb-4d5f-bc28-5bdc02af20a1,2023-03-30 11:11:00,4fa2c555,Anar Məmmədov,Bakı,68c5b08f,Bakı (Mərkəz) Mağaza 1,Bakı,b2f8da8a,Ev Əşyaları məhsulu 59,Ev Əşyaları,2,154.77,0.0,154.77,309.54,Hissəli ödəniş,,False,Thursday,March,2023,11,False,,nan
1c0d4b81-f409-4e05-add8-81b5e8772181,2023-03-30 11:15:00,d4e4faff,Anar İsmayılova,Lənkəran,e7eb2cd7,Sumqayıt  Mağaza 2,Sumqayıt,74c209ce,Oyuncaqlar məhsulu 104,Oyuncaqlar,3,271.22,0.0,271.22,813.66,Debit Kartı,,False,Thursday,March,2023,11,False,,nan
cc8bd0ab-25f5-4a2b-8c67-594d55443739,2023-03-30 11:20:00,17c76ad2,Leyla Nəcəfli,Şəki,07342e4d,Şəki  Mağaza 3,Şəki,2adef092,Kitablar məhsulu 146,Kitablar,2,192.95,0.15,164.01,328.01,Elektron pul kisəsi,YAZ2023,False,Thursday,March,2023,11,False,,nan
b1d4bb3d-ff8b-46d4-ba0d-23a9c291bb21,2023-03-30 11:25:00,e10aeb56,Əli İsmayılova,Şəki,07342e4d,Şəki  Mağaza 3,Şəki,32c1ce53,İdman məhsulu 96,İdman,3,163.2,0.0,163.2,489.6,Nağd,,False,Thursday,March,2023,11,False,,nan
507de197-dd47-4b26-9437-8b6a183b91a4,2023-03-30 11:56:00,689081f3,Elşən Quliyev,Quba,80aa0179,Quba  Mağaza 2,Quba,74c209ce,Oyuncaqlar məhsulu 104,Oyuncaqlar,2,271.22,0.0,271.22,542.44,Hissəli ödəniş,,False,Thursday,March,2023,11,False,,nan
75cddefd-ec35-41c2-b0ad-4260a3411faa,2023-03-30 13:41:00,35063f53,Nigar Nəcəfli,Gəncə,eb075b95,Gəncə  Mağaza 1,Gəncə,d6914d23,Mətbəx məhsulu 41,Mətbəx,1,80.01,0.0,80.01,80.01,Hissəli ödəniş,,False,Thursday,March,2023,13,False,,nan
07a5f0ae-6cef-428b-abca-a3ed76c7bbff,2023-03-30 13:51:00,1ec89102,Günel Əliyev,Mingəçevir,de5282b4,Mingəçevir  Mağaza 1,Mingəçevir,993d55a7,Elektronika məhsulu 12,Elektronika,3,905.83,0.15,769.96,2309.87,Debit Kartı,YAZ2023,False,Thursday,March,2023,13,False,,nan
20bf988a-addb-4f42-9077-e1bbafc19892,2023-03-30 14:04:00,efc48368,Nigar Quliyev,Naxçıvan,f1c2ff70,Naxçıvan  Mağaza 2,Naxçıvan,8388b2e6,Oyuncaqlar məhsulu 115,Oyuncaqlar,3,256.15,0.0,256.15,768.45,Nağd,,False,Thursday,March,2023,14,False,,nan
2f36f5f4-2efb-40d7-bb9a-b872cb26635f,2023-03-30 14:10:00,e20b4cba,Elşən Hüseynov,Quba,eb075b95,Gəncə  Mağaza 1,Gəncə,00027ab3,Kitablar məhsulu 140,Kitablar,2,207.81,0.0,207.81,415.62,Kredit Kartı,,False,Thursday,March,2023,14,False,,nan
712edb96-9692-40c2-96ae-8c6d366efe39,2023-03-30 14:12:00,e8f92214,Əli Əhmədli,Lənkəran,84ba0a5f,Lənkəran  Mağaza 3,Lənkəran,e08a96a7,Oyuncaqlar məhsulu 113,Oyuncaqlar,3,153.34,0.0,153.34,460.02,Nağd,,False,Thursday,March,2023,14,False,,nan
177313e6-989d-4978-9690-dee8faace25a,2023-03-30 14:17:00,4eb8f740,İlham Hacıyev,Mingəçevir,45cd2be3,Mingəçevir  Mağaza 3,Mingəçevir,a807ef5f,Kosmetika məhsulu 73,Kosmetika,3,144.83,0.0,144.83,434.49,Nağd,,False,Thursday,March,2023,14,False,,nan
557a50c4-a052-45f7-b6b1-5aca66891aec,2023-03-30 14:23:00,1d774a87,Elşən Əhmədli,Şəki,83473150,Şəki  Mağaza 2,Şəki,00e6bf09,Avto Aksessuarlar məhsulu 169,Avto Aksessuarlar,3,108.15,0.05,102.74,308.23,Nağd,,True,Thursday,March,2023,14,False,,nan
4a3bb3ac-5f52-4021-bfe7-2bf769d21ace,2023-03-30 14:39:00,6d95cdc0,Nigar Hacıyev,Şəki,68c5b08f,Bakı (Mərkəz) Mağaza 1,Bakı,06c50aa5,Avto Aksessuarlar məhsulu 155,Avto Aksessuarlar,1,66.97,0.0,66.97,66.97,Kredit Kartı,,False,Thursday,March,2023,14,False,,nan
009d4044-ef1b-451b-ba42-b3cf78ac4ba1,2023-03-30 14:45:00,22b1af7b,Leyla Quliyev,Mingəçevir,e44533aa,Mingəçevir  Mağaza 2,Mingəçevir,4054b798,Geyim məhsulu 30,Geyim,2,129.64,0.15,110.19,220.39,Hissəli ödəniş,YAZ2023,False,Thursday,March,2023,14,False,,nan
d4bc86fa-1c7c-464e-9b4a-1516e470c411,2023-03-30 15:10:00,745bd21b,Nigar Əhmədli,Gəncə,14a17587,Şəki  Mağaza 1,Şəki,09c984d0,Geyim məhsulu 31,Geyim,2,116.15,0.05,110.34,220.69,Hissəli ödəniş,,True,Thursday,March,2023,15,False,,nan
163d2d96-6413-48a8-8d22-117f0f4013cc,2023-03-30 16:12:00,782bcf8d,Əli Hüseynov,Sumqayıt,07342e4d,Şəki  Mağaza 3,Şəki,690f258b,Avto Aksessuarlar məhsulu 166,Avto Aksessuarlar,3,117.85,0.15,100.17,300.52,Nağd,YAZ2023,False,Thursday,March,2023,16,False,,nan
9356fd38-a68d-4cbb-b95a-e0509d830851,2023-03-30 16:16:00,70a86277,Anar Əliyev,Quba,a0c365d2,Quba  Mağaza 1,Quba,cc34a9f1,Oyuncaqlar məhsulu 114,Oyuncaqlar,2,21.78,0.0,21.78,43.56,Debit Kartı,,False,Thursday,March,2023,16,True,2023-03-31 16:16:00,Müştəri fikir dəyişdi
e7e512e9-98eb-4bc7-a101-023ea3fcc41a,2023-03-30 16:16:00,f2c7a1f3,Sevinc Əliyev,Gəncə,eb075b95,Gəncə  Mağaza 1,Gəncə,53e54aa8,İdman məhsulu 84,İdman,3,156.68,0.0,156.68,470.04,Kredit Kartı,,False,Thursday,March,2023,16,False,,nan
2a19278c-cd89-40e6-b614-7f914c8d557d,2023-03-30 16:41:00,b458c807,Orxan Rəhimov,Lənkəran,84ba0a5f,Lənkəran  Mağaza 3,Lənkəran,457e846a,Qida məhsulu 117,Qida,1,124.11,0.0,124.11,124.11,Elektron pul kisəsi,,False,Thursday,March,2023,16,False,,nan
6eee0494-df41-4354-a5df-fe1913056d84,2023-03-30 17:52:00,7777141d,Elşən Qasımov,Şəki,5914b874,Quba  Mağaza 3,Quba,ab67bf3a,Kosmetika məhsulu 71,Kosmetika,1,142.29,0.2,113.83,113.83,Nağd,YAZ2023,True,Thursday,March,2023,17,False,,nan
e73b82a9-8641-4115-9b12-2ca22fbfa20d,2023-03-30 19:32:00,c89aa564,Leyla Quliyev,Naxçıvan,f1c2ff70,Naxçıvan  Mağaza 2,Naxçıvan,5d717b02,Kitablar məhsulu 152,Kitablar,3,176.84,0.0,176.84,530.52,Debit Kartı,,False,Thursday,March,2023,19,False,,nan
03da2f97-2ee6-4216-81a8-c72bea4b5f89,2023-03-31 10:24:00,cb21df9e,Rəşad İsmayılova,Gəncə,eb075b95,Gəncə  Mağaza 1,Gəncə,e3a65a14,Qida məhsulu 121,Qida,3,280.74,0.15,238.63,715.89,Nağd,YAZ2023,False,Friday,March,2023,10,False,,nan
81fdd837-8e3d-4e14-92ad-60cfad2e5368,2023-03-31 10:41:00,83ba11be,İlham Hacıyev,Şəki,14a17587,Şəki  Mağaza 1,Şəki,2f2590b3,Kitablar məhsulu 149,Kitablar,3,170.47,0.05,161.95,485.84,Kredit Kartı,,True,Friday,March,2023,10,False,,nan
b20a0070-98fe-4afb-b9c4-14f5102082bc,2023-03-31 12:39:00,3a476fb4,Günel Abbasov,Lənkəran,14a17587,Şəki  Mağaza 1,Şəki,cc95ba84,İdman məhsulu 88,İdman,3,243.21,0.2,194.57,583.7,Hissəli ödəniş,YAZ2023,True,Friday,March,2023,12,True,2023-04-02 12:39:00,Yanlış məhsul göndərildi
6baae50b-97f0-4842-bac0-e9d3f7395507,2023-03-31 13:09:00,c191077d,Nigar Əliyev,Quba,a0c365d2,Quba  Mağaza 1,Quba,4ed66e33,Geyim məhsulu 22,Geyim,1,28.25,0.0,28.25,28.25,Hissəli ödəniş,,False,Friday,March,2023,13,False,,nan
341607b9-a2e9-43a7-a98a-130a39b13f39,2023-03-31 13:16:00,da5a30e2,Günel Rəhimov,Naxçıvan,afaa7465,Naxçıvan  Mağaza 3,Naxçıvan,690f258b,Avto Aksessuarlar məhsulu 166,Avto Aksessuarlar,2,117.85,0.0,117.85,235.7,Hissəli ödəniş,,False,Friday,March,2023,13,False,,nan
9a9f2e64-0959-4b89-89f4-92e7a4cd6ef6,2023-03-31 13:31:00,8c0cd2e7,Nigar Quliyev,Şəki,07342e4d,Şəki  Mağaza 3,Şəki,ea15c16a,Elektronika məhsulu 8,Elektronika,2,739.28,0.15,628.39,1256.78,Nağd,YAZ2023,False,Friday,March,2023,13,False,,nan
ba1fe962-d098-47db-b6f5-361a90d0f69a,2023-03-31 13:33:00,bc348dd0,Samir Əhmədli,Bakı,68c5b08f,Bakı (Mərkəz) Mağaza 1,Bakı,bae4195d,Geyim məhsulu 33,Geyim,3,68.59,0.0,68.59,205.77,Debit Kartı,,False,Friday,March,2023,13,False,,nan
b18ec60d-5ae2-4011-84cc-4c8d54c4c427,2023-03-31 15:05:00,b3a260d8,Rəşad Səfərli,Naxçıvan,afaa7465,Naxçıvan  Mağaza 3,Naxçıvan,38c96524,Ev Əşyaları məhsulu 65,Ev Əşyaları,1,10.75,0.0,10.75,10.75,Nağd,,False,Friday,March,2023,15,False,,nan
62d91ee3-7d7f-474f-8d25-4e7e9db511c1,2023-03-31 15:12:00,db4b810e,Nigar İsmayılova,Sumqayıt,80aa0179,Quba  Mağaza 2,Quba,68299368,İdman məhsulu 85,İdman,3,202.35,0.2,161.88,485.64,Debit Kartı,YAZ2023,True,Friday,March,2023,15,False,,nan
5516146f-aa06-4638-a2a4-54d7cf52c949,2023-03-31 16:43:00,233e0379,Farid Əliyev,Gəncə,45cd2be3,Mingəçevir  Mağaza 3,Mingəçevir,09c984d0,Geyim məhsulu 31,Geyim,2,116.15,0.0,116.15,232.3,Hissəli ödəniş,,False,Friday,March,2023,16,False,,nan
4142ab81-71f1-4c8d-aba8-d393e32cfccf,2023-03-31 18:18:00,fe3360b3,Elmira Rəhimov,Lənkəran,84ba0a5f,Lənkəran  Mağaza 3,Lənkəran,beb9b60e,İdman məhsulu 91,İdman,1,142.77,0.0,142.77,142.77,Kredit Kartı,,False,Friday,March,2023,18,False,,nan
f2884b14-11a2-4726-a242-01687e549749,2023-03-31 19:04:00,68949789,Samir Quliyev,Gəncə,afaa7465,Naxçıvan  Mağaza 3,Naxçıvan,96ce2082,Avto Aksessuarlar məhsulu 158,Avto Aksessuarlar,3,292.28,0.0,292.28,876.84,Elektron pul kisəsi,,False,Friday,March,2023,19,False,,nan
15f2c2ea-1911-451a-8f57-0823d2946fc3,2023-03-31 19:32:00,e1e41a67,Leyla İsmayılova,Lənkəran,e3bc1f5d,Lənkəran  Mağaza 2,Lənkəran,9e249ef9,Ev Əşyaları məhsulu 66,Ev Əşyaları,2,264.22,0.15,224.59,449.17,Elektron pul kisəsi,YAZ2023,False,Friday,March,2023,19,False,,nan
88f5d866-a788-416b-ba9d-e70130e314db,2023-04-01 11:09:00,91f5bb44,İlham Səfərli,Mingəçevir,45cd2be3,Mingəçevir  Mağaza 3,Mingəçevir,0a02c7f9,Qida məhsulu 122,Qida,1,202.57,0.0,202.57,202.57,Debit Kartı,,False,Saturday,April,2023,11,False,,nan
cca54c40-0782-4c6e-bff4-3f90c4db6fbe,2023-04-01 12:03:00,9fac6235,Farid Qasımov,Şəki,07342e4d,Şəki  Mağaza 3,Şəki,e967980e,Avto Aksessuarlar məhsulu 160,Avto Aksessuarlar,1,260.06,0.0,260.06,260.06,Elektron pul kisəsi,,False,Saturday,April,2023,12,False,,nan
a97273a0-508f-4a84-a3cb-79500153059b,2023-04-01 12:05:00,efd78e10,Farid Qasımov,Sumqayıt,e7eb2cd7,Sumqayıt  Mağaza 2,Sumqayıt,b4b60a55,İdman məhsulu 82,İdman,1,72.54,0.0,72.54,72.54,Debit Kartı,,False,Saturday,April,2023,12,False,,nan
696a6fd7-f7f9-4991-a6c9-17adb41d1617,2023-04-01 12:19:00,b0c0e20e,Nigar Hacıyev,Naxçıvan,a0c365d2,Quba  Mağaza 1,Quba,68299368,İdman məhsulu 85,İdman,3,202.35,0.2,161.88,485.64,Hissəli ödəniş,YAZ2023,True,Saturday,April,2023,12,False,,nan
0cd89518-9958-483d-bcbd-074125da8c20,2023-04-01 12:25:00,76463e17,Sevinc İsmayılova,Bakı,68c5b08f,Bakı (Mərkəz) Mağaza 1,Bakı,cc34a9f1,Oyuncaqlar məhsulu 114,Oyuncaqlar,2,21.78,0.0,21.78,43.56,Nağd,,False,Saturday,April,2023,12,False,,nan
d3820f32-452f-4292-a816-27dd29442fcb,2023-04-01 12:26:00,1f792890,Samir Hüseynov,Gəncə,4aaa1b95,Gəncə  Mağaza 2,Gəncə,76bf0efb,Mətbəx məhsulu 55,Mətbəx,2,386.61,0.15,328.62,657.24,Elektron pul kisəsi,YAZ2023,False,Saturday,April,2023,12,False,,nan
78b0182d-7ecb-423a-a743-4c9c02bbea41,2023-04-01 12:40:00,426b6f1f,Farid Nəcəfli,Lənkəran,eb075b95,Gəncə  Mağaza 1,Gəncə,bfc71737,Ev Əşyaları məhsulu 62,Ev Əşyaları,1,50.09,0.15,42.58,42.58,Elektron pul kisəsi,YAZ2023,False,Saturday,April,2023,12,False,,nan
504f3335-200f-4cd2-a458-eabe038d1d9b,2023-04-01 13:18:00,426b6f1f,Farid Nəcəfli,Lənkəran,e3bc1f5d,Lənkəran  Mağaza 2,Lənkəran,0df67d55,Qida məhsulu 129,Qida,3,280.31,0.15,238.26,714.79,Elektron pul kisəsi,YAZ2023,False,Saturday,April,2023,13,False,,nan
7cc8ce71-ffb2-4694-8c2e-bf7b51c1034c,2023-04-01 13:47:00,107a701c,Aysel Hüseynov,Quba,80aa0179,Quba  Mağaza 2,Quba,4a5dd9f8,Elektronika məhsulu 16,Elektronika,3,1850.81,0.15,1573.19,4719.57,Debit Kartı,YAZ2023,False,Saturday,April,2023,13,True,2023-04-08 13:47:00,Keyfiyyət problemi
0ade56e1-0886-48ab-a7e2-1dc3debcee5b,2023-04-01 14:02:00,c28459dc,Günel Səfərli,Gəncə,4aaa1b95,Gəncə  Mağaza 2,Gəncə,68299368,İdman məhsulu 85,İdman,1,202.35,0.15,172.0,172.0,Elektron pul kisəsi,YAZ2023,False,Saturday,April,2023,14,False,,nan
eae20bea-2cda-40e8-9fa6-e12763d88532,2023-04-01 14:08:00,2da33df3,Elmira Məmmədov,Mingəçevir,45cd2be3,Mingəçevir  Mağaza 3,Mingəçevir,68299368,İdman məhsulu 85,İdman,3,202.35,0.0,202.35,607.05,Hissəli ödəniş,,False,Saturday,April,2023,14,True,2023-04-04 14:08:00,Digər səbəb
c0c1c07b-b20b-4b21-b2c4-bd902bffe1c4,2023-04-01 14:17:00,0a77ce6d,Əli Quliyev,Mingəçevir,e44533aa,Mingəçevir  Mağaza 2,Mingəçevir,74c209ce,Oyuncaqlar məhsulu 104,Oyuncaqlar,3,271.22,0.15,230.54,691.61,Kredit Kartı,YAZ2023,False,Saturday,April,2023,14,False,,nan
0584819a-8193-4ada-bc5d-db5998136bf7,2023-04-01 14:24:00,b1070cfa,İlham Hacıyev,Quba,80aa0179,Quba  Mağaza 2,Quba,364d7fd1,Geyim məhsulu 28,Geyim,1,57.71,0.15,49.05,49.05,Hissəli ödəniş,YAZ2023,False,Saturday,April,2023,14,False,,nan
c5569c43-fd5d-466e-8485-4bd18e8f3d66,2023-04-01 14:24:00,453feecc,Orxan Abbasov,Mingəçevir,45cd2be3,Mingəçevir  Mağaza 3,Mingəçevir,09c984d0,Geyim məhsulu 31,Geyim,2,116.15,0.15,98.73,197.46,Debit Kartı,YAZ2023,False,Saturday,April,2023,14,False,,nan
40dfaeb5-a1c9-4229-bdd1-8c12e14b70ee,2023-04-01 14:49:00,add90f98,Farid Abbasov,Naxçıvan,eb075b95,Gəncə  Mağaza 1,Gəncə,4ab78271,Avto Aksessuarlar məhsulu 164,Avto Aksessuarlar,3,241.66,0.15,205.41,616.23,Debit Kartı,YAZ2023,False,Saturday,April,2023,14,False,,nan
6203b270-c35e-4ccf-ac5d-84f87fb7def5,2023-04-01 14:55:00,d1e2f9e1,Anar Səfərli,Sumqayıt,b38017ab,Sumqayıt  Mağaza 1,Sumqayıt,2d5d815d,Oyuncaqlar məhsulu 110,Oyuncaqlar,1,175.86,0.15,149.48,149.48,Hissəli ödəniş,YAZ2023,False,Saturday,April,2023,14,False,,nan
56d7871f-dff2-4159-b8f6-a05b4f120545,2023-04-01 15:32:00,498eba43,Elşən İsmayılova,Naxçıvan,f1c2ff70,Naxçıvan  Mağaza 2,Naxçıvan,4ed66e33,Geyim məhsulu 22,Geyim,2,28.25,0.0,28.25,56.5,Nağd,,False,Saturday,April,2023,15,False,,nan
6e119413-e83e-46a8-be4e-30c39e86a900,2023-04-01 16:10:00,f18e70ae,Günel Səfərli,Şəki,83473150,Şəki  Mağaza 2,Şəki,e3a65a14,Qida məhsulu 121,Qida,1,280.74,0.0,280.74,280.74,Debit Kartı,,False,Saturday,April,2023,16,False,,nan
bdbc9d20-aeec-41bb-a16b-566517a3bfdb,2023-04-01 17:16:00,7853eac1,İlham Səfərli,Sumqayıt,e7eb2cd7,Sumqayıt  Mağaza 2,Sumqayıt,56c69f95,Mətbəx məhsulu 47,Mətbəx,3,380.33,0.15,323.28,969.84,Debit Kartı,YAZ2023,False,Saturday,April,2023,17,False,,nan
909d732c-a32b-43cf-8988-9b980bd9a62c,2023-04-01 17:22:00,92c2b93c,Rəşad İsmayılova,Şəki,14a17587,Şəki  Mağaza 1,Şəki,e40ffaa0,Ev Əşyaları məhsulu 57,Ev Əşyaları,3,138.85,0.0,138.85,416.55,Nağd,,False,Saturday,April,2023,17,False,,nan
4e413303-dbeb-42ff-98a9-a39117563225,2023-04-01 18:07:00,25da9cec,Aysel Hacıyev,Mingəçevir,e44533aa,Mingəçevir  Mağaza 2,Mingəçevir,843905ad,İdman məhsulu 92,İdman,1,203.64,0.0,203.64,203.64,Elektron pul kisəsi,,False,Saturday,April,2023,18,False,,nan
